id_venda,data_venda,id_loja,id_vendedor,id_cliente,id_produto,quantidade,valor_bruto,desconto,valor_liquido,custo_total,status
335,2025-01-03,5,11,135,114,4,1763.8,0.0,1763.8,1084.92,Concluída
336,2025-09-28,1,13,72,108,1,424.26,21.21,403.05,191.74,Concluída
337,2025-05-21,1,13,410,102,1,4043.83,0.0,4043.83,1891.83,Concluída
338,2025-07-21,1,13,506,114,2,881.9,88.19,793.71,542.46,Concluída
339,2025-11-13,1,13,49,114,1,440.95,0.0,440.95,271.23,Concluída
340,2025-12-19,3,4,175,102,1,4043.83,404.38,3639.45,1891.83,Concluída
341,2025-10-03,5,12,889,101,1,3176.69,158.83,3017.86,2004.75,Concluída
342,2025-06-05,1,13,705,110,2,306.7,0.0,306.7,153.64,Concluída
343,2025-03-12,3,4,130,106,3,413.76,20.69,393.07,220.26,Concluída
344,2025-07-31,3,6,126,109,1,438.81,0.0,438.81,291.96,Concluída
345,2025-05-24,1,13,232,102,1,4043.83,0.0,4043.83,1891.83,Concluída
346,2025-10-13,4,7,676,111,2,6267.26,0.0,6267.26,3225.52,Concluída
347,2025-09-11,1,13,687,104,1,2804.45,0.0,2804.45,1695.62,Concluída
348,2025-06-24,1,13,779,105,2,2694.2,134.71,2559.49,1716.04,Concluída
349,2025-02-24,5,10,939,106,1,137.92,0.0,137.92,73.42,Concluída
350,2025-04-14,4,7,71,105,1,1347.1,67.36,1279.74,858.02,Cancelada
351,2025-10-23,3,4,473,115,1,517.13,0.0,517.13,291.44,Concluída
352,2025-08-24,1,13,488,111,1,3133.63,0.0,3133.63,1612.76,Concluída
353,2025-10-09,1,13,218,103,1,207.74,0.0,207.74,133.24,Concluída
354,2025-08-14,1,13,51,111,1,3133.63,313.36,2820.27,1612.76,Concluída
355,2025-04-07,2,3,283,109,2,877.62,0.0,877.62,583.92,Concluída
356,2025-01-26,3,4,225,102,1,4043.83,0.0,4043.83,1891.83,Concluída
357,2025-02-03,2,2,232,115,2,1034.26,51.71,982.55,582.88,Concluída
358,2025-02-21,1,13,508,104,1,2804.45,0.0,2804.45,1695.62,Concluída
359,2025-12-28,3,6,4,102,1,4043.83,404.38,3639.45,1891.83,Concluída
360,2025-06-06,4,9,245,103,1,207.74,0.0,207.74,133.24,Concluída
361,2025-08-22,1,13,683,108,1,424.26,0.0,424.26,191.74,Devolvida
362,2025-02-09,1,13,609,106,4,551.68,0.0,551.68,293.68,Concluída
363,2025-05-07,2,1,839,101,1,3176.69,476.5,2700.19,2004.75,Concluída
364,2025-09-26,2,1,794,102,1,4043.83,202.19,3841.64,1891.83,Concluída
365,2025-09-09,3,6,264,111,1,3133.63,0.0,3133.63,1612.76,Concluída
366,2025-06-30,1,13,913,109,2,877.62,87.76,789.86,583.92,Cancelada
367,2025-11-02,2,2,703,109,2,877.62,0.0,877.62,583.92,Devolvida
368,2025-04-23,3,4,366,108,1,424.26,0.0,424.26,191.74,Concluída
369,2025-08-09,1,13,199,115,4,2068.52,0.0,2068.52,1165.76,Devolvida
370,2025-11-17,3,5,982,115,1,517.13,0.0,517.13,291.44,Concluída
371,2025-06-19,1,13,968,105,1,1347.1,0.0,1347.1,858.02,Concluída
372,2025-06-25,4,7,444,113,1,644.98,96.75,548.23,381.24,Concluída
373,2025-05-28,1,13,511,115,2,1034.26,0.0,1034.26,582.88,Concluída
374,2025-05-29,3,6,167,105,1,1347.1,0.0,1347.1,858.02,Concluída
375,2025-08-21,1,13,846,110,1,153.35,0.0,153.35,76.82,Concluída
376,2025-06-30,3,4,52,105,1,1347.1,134.71,1212.39,858.02,Concluída
377,2025-09-15,3,6,159,102,2,8087.66,0.0,8087.66,3783.66,Concluída
378,2025-08-10,3,4,298,104,1,2804.45,280.44,2524.01,1695.62,Concluída
379,2025-12-14,3,5,409,115,1,517.13,0.0,517.13,291.44,Concluída
380,2025-06-09,1,13,696,115,1,517.13,0.0,517.13,291.44,Concluída
381,2025-04-13,1,13,568,104,1,2804.45,0.0,2804.45,1695.62,Concluída
382,2025-11-18,2,1,385,113,3,1934.94,0.0,1934.94,1143.72,Concluída
383,2025-08-15,3,6,958,111,2,6267.26,0.0,6267.26,3225.52,Concluída
384,2025-08-04,5,11,29,115,1,517.13,77.57,439.56,291.44,Concluída
385,2025-03-13,3,5,806,104,1,2804.45,0.0,2804.45,1695.62,Concluída
386,2025-10-17,4,7,774,114,1,440.95,0.0,440.95,271.23,Concluída
387,2025-09-23,2,1,87,101,1,3176.69,476.5,2700.19,2004.75,Concluída
388,2025-11-01,1,13,580,108,2,848.52,84.85,763.67,383.48,Concluída
389,2025-10-27,3,6,735,101,2,6353.38,0.0,6353.38,4009.5,Concluída
390,2025-09-11,1,13,309,111,1,3133.63,470.04,2663.59,1612.76,Concluída
391,2025-09-06,3,4,118,102,1,4043.83,0.0,4043.83,1891.83,Concluída
392,2025-02-19,1,13,486,101,2,6353.38,0.0,6353.38,4009.5,Concluída
393,2025-03-04,1,13,189,114,1,440.95,22.05,418.9,271.23,Concluída
394,2025-11-10,3,6,632,102,1,4043.83,0.0,4043.83,1891.83,Concluída
395,2025-12-03,1,13,488,108,1,424.26,21.21,403.05,191.74,Cancelada
396,2025-09-10,1,13,401,107,2,286.06,0.0,286.06,179.26,Concluída
397,2025-08-06,1,13,469,102,1,4043.83,0.0,4043.83,1891.83,Concluída
398,2025-11-27,3,6,635,108,1,424.26,42.43,381.83,191.74,Devolvida
399,2025-08-28,5,11,284,101,5,15883.45,0.0,15883.45,10023.75,Concluída
400,2025-09-15,1,13,526,102,1,4043.83,0.0,4043.83,1891.83,Concluída
401,2025-10-16,1,13,286,113,2,1289.96,0.0,1289.96,762.48,Concluída
402,2025-11-27,2,2,621,111,1,3133.63,156.68,2976.95,1612.76,Concluída
403,2025-12-04,2,1,715,106,1,137.92,0.0,137.92,73.42,Concluída
404,2025-07-26,1,13,873,112,1,2629.26,0.0,2629.26,1399.55,Concluída
405,2025-12-14,2,1,791,113,3,1934.94,96.75,1838.19,1143.72,Concluída
406,2025-03-31,3,5,774,107,3,429.09,0.0,429.09,268.89,Concluída
407,2025-01-20,4,7,453,113,1,644.98,0.0,644.98,381.24,Concluída
408,2025-03-31,1,13,387,103,5,1038.7,0.0,1038.7,666.2,Concluída
409,2025-05-10,2,3,293,104,1,2804.45,0.0,2804.45,1695.62,Concluída
410,2025-04-09,1,13,645,111,1,3133.63,0.0,3133.63,1612.76,Concluída
411,2025-01-03,1,13,582,109,3,1316.43,0.0,1316.43,875.88,Concluída
412,2025-11-25,2,1,853,104,1,2804.45,0.0,2804.45,1695.62,Concluída
413,2025-11-13,5,10,821,102,1,4043.83,0.0,4043.83,1891.83,Concluída
414,2025-10-19,1,13,104,102,1,4043.83,0.0,4043.83,1891.83,Concluída
415,2025-01-12,1,13,945,114,1,440.95,22.05,418.9,271.23,Concluída
416,2025-03-22,5,10,548,110,1,153.35,0.0,153.35,76.82,Concluída
417,2025-06-09,1,13,560,112,3,7887.78,0.0,7887.78,4198.65,Cancelada
418,2025-05-15,3,4,347,107,1,143.03,0.0,143.03,89.63,Concluída
419,2025-03-13,1,13,947,113,2,1289.96,129.0,1160.96,762.48,Concluída
420,2025-02-07,4,9,927,110,2,306.7,15.34,291.36,153.64,Concluída
421,2025-02-06,5,12,758,110,3,460.05,46.01,414.04,230.46,Concluída
422,2025-03-08,1,13,107,101,1,3176.69,0.0,3176.69,2004.75,Concluída
423,2025-09-02,1,13,22,115,1,517.13,25.86,491.27,291.44,Concluída
424,2025-10-01,3,5,699,111,2,6267.26,0.0,6267.26,3225.52,Concluída
425,2025-07-13,3,5,719,107,1,143.03,0.0,143.03,89.63,Concluída
426,2025-11-12,5,11,361,104,1,2804.45,280.44,2524.01,1695.62,Concluída
427,2025-02-17,3,4,423,112,2,5258.52,262.93,4995.59,2799.1,Concluída
428,2025-01-24,5,10,895,112,1,2629.26,0.0,2629.26,1399.55,Concluída
429,2025-08-13,1,13,322,106,2,275.84,27.58,248.26,146.84,Devolvida
430,2025-03-08,3,5,674,102,2,8087.66,0.0,8087.66,3783.66,Cancelada
431,2025-04-16,2,3,833,106,3,413.76,41.38,372.38,220.26,Concluída
432,2025-06-04,5,12,300,114,2,881.9,0.0,881.9,542.46,Concluída
433,2025-12-24,2,1,56,106,3,413.76,20.69,393.07,220.26,Concluída
434,2025-05-24,1,13,862,109,1,438.81,21.94,416.87,291.96,Concluída
435,2025-07-10,3,4,37,104,2,5608.9,0.0,5608.9,3391.24,Concluída
436,2025-02-28,1,13,277,105,1,1347.1,0.0,1347.1,858.02,Devolvida
437,2025-01-31,1,13,508,101,3,9530.07,0.0,9530.07,6014.25,Concluída
438,2025-04-16,1,13,546,101,2,6353.38,0.0,6353.38,4009.5,Concluída
439,2025-01-14,5,11,945,114,3,1322.85,66.14,1256.71,813.69,Concluída
440,2025-01-15,1,13,887,107,2,286.06,28.61,257.45,179.26,Concluída
441,2025-02-25,2,3,955,111,1,3133.63,470.04,2663.59,1612.76,Concluída
442,2025-08-06,2,3,788,109,1,438.81,65.82,372.99,291.96,Concluída
443,2025-05-02,1,13,288,113,2,1289.96,0.0,1289.96,762.48,Devolvida
444,2025-10-05,1,13,40,110,1,153.35,0.0,153.35,76.82,Concluída
445,2025-12-01,4,9,13,102,1,4043.83,202.19,3841.64,1891.83,Concluída
446,2025-04-02,2,1,451,101,1,3176.69,476.5,2700.19,2004.75,Concluída
447,2025-10-12,1,13,594,102,1,4043.83,0.0,4043.83,1891.83,Concluída
448,2025-02-02,2,2,785,113,1,644.98,64.5,580.48,381.24,Concluída
449,2025-11-19,1,13,239,102,2,8087.66,0.0,8087.66,3783.66,Concluída
450,2025-08-14,2,1,567,112,1,2629.26,394.39,2234.87,1399.55,Devolvida
451,2025-05-12,1,13,554,112,1,2629.26,0.0,2629.26,1399.55,Concluída
452,2025-09-17,2,3,80,104,1,2804.45,0.0,2804.45,1695.62,Concluída
453,2025-12-15,2,3,437,115,1,517.13,0.0,517.13,291.44,Concluída
454,2025-07-04,1,13,919,111,1,3133.63,313.36,2820.27,1612.76,Concluída
455,2025-01-16,1,13,298,115,1,517.13,0.0,517.13,291.44,Concluída
456,2025-04-19,4,9,733,113,2,1289.96,64.5,1225.46,762.48,Concluída
457,2025-04-21,1,13,673,112,1,2629.26,131.46,2497.8,1399.55,Concluída
458,2025-02-09,5,10,579,109,5,2194.05,0.0,2194.05,1459.8,Concluída
459,2025-10-03,3,6,818,101,2,6353.38,317.67,6035.71,4009.5,Concluída
460,2025-06-12,1,13,933,104,1,2804.45,140.22,2664.23,1695.62,Devolvida
461,2025-04-29,2,3,996,102,2,8087.66,0.0,8087.66,3783.66,Cancelada
462,2025-07-29,1,13,574,109,1,438.81,0.0,438.81,291.96,Concluída
463,2025-04-28,2,2,236,110,2,306.7,46.0,260.7,153.64,Cancelada
464,2025-05-06,4,8,691,110,2,306.7,0.0,306.7,153.64,Concluída
465,2025-06-24,1,13,419,107,1,143.03,0.0,143.03,89.63,Concluída
466,2025-04-12,5,11,16,103,1,207.74,0.0,207.74,133.24,Concluída
467,2025-08-29,4,7,891,101,2,6353.38,0.0,6353.38,4009.5,Concluída
468,2025-02-07,1,13,926,107,1,143.03,0.0,143.03,89.63,Concluída
469,2025-12-31,1,13,919,114,3,1322.85,0.0,1322.85,813.69,Concluída
470,2025-01-24,1,13,973,108,3,1272.78,0.0,1272.78,575.22,Concluída
471,2025-08-12,1,13,717,103,2,415.48,20.77,394.71,266.48,Concluída
472,2025-09-18,1,13,608,110,1,153.35,0.0,153.35,76.82,Concluída
473,2025-08-13,1,13,968,113,1,644.98,0.0,644.98,381.24,Concluída
474,2025-10-16,2,3,594,109,2,877.62,0.0,877.62,583.92,Concluída
475,2025-06-13,4,7,43,114,3,1322.85,132.28,1190.57,813.69,Concluída
476,2025-08-09,2,3,901,110,1,153.35,0.0,153.35,76.82,Concluída
477,2025-05-28,1,13,230,115,1,517.13,51.71,465.42,291.44,Concluída
478,2025-11-07,4,7,683,105,1,1347.1,0.0,1347.1,858.02,Concluída
479,2025-03-28,1,13,983,115,1,517.13,25.86,491.27,291.44,Concluída
480,2025-01-14,1,13,965,110,1,153.35,0.0,153.35,76.82,Concluída
481,2025-08-21,1,13,734,112,3,7887.78,0.0,7887.78,4198.65,Concluída
482,2025-09-10,1,13,286,112,2,5258.52,788.78,4469.74,2799.1,Concluída
483,2025-04-24,3,5,161,109,1,438.81,0.0,438.81,291.96,Concluída
484,2025-12-11,4,9,705,106,3,413.76,0.0,413.76,220.26,Concluída
485,2025-12-28,4,8,195,114,1,440.95,22.05,418.9,271.23,Concluída
486,2025-11-21,3,4,141,110,1,153.35,15.34,138.01,76.82,Concluída
487,2025-05-16,2,2,834,103,2,415.48,0.0,415.48,266.48,Concluída
488,2025-02-15,5,12,768,104,1,2804.45,0.0,2804.45,1695.62,Concluída
489,2025-04-17,3,4,429,112,1,2629.26,0.0,2629.26,1399.55,Concluída
490,2025-11-23,1,13,899,105,2,2694.2,269.42,2424.78,1716.04,Concluída
491,2025-09-08,4,8,613,106,1,137.92,0.0,137.92,73.42,Concluída
492,2025-05-28,2,2,334,104,2,5608.9,0.0,5608.9,3391.24,Concluída
493,2025-06-13,3,5,714,107,2,286.06,14.3,271.76,179.26,Concluída
494,2025-09-08,3,6,241,101,1,3176.69,0.0,3176.69,2004.75,Concluída
495,2025-07-29,1,13,268,111,1,3133.63,0.0,3133.63,1612.76,Concluída
496,2025-07-24,1,13,275,108,2,848.52,0.0,848.52,383.48,Concluída
497,2025-06-07,2,1,587,115,1,517.13,0.0,517.13,291.44,Concluída
498,2025-11-11,3,4,620,109,1,438.81,21.94,416.87,291.96,Concluída
499,2025-02-16,4,8,935,106,2,275.84,0.0,275.84,146.84,Concluída
500,2025-09-23,1,13,161,114,1,440.95,44.09,396.86,271.23,Concluída
501,2025-03-24,5,11,424,104,1,2804.45,0.0,2804.45,1695.62,Concluída
502,2025-01-11,4,9,105,109,1,438.81,0.0,438.81,291.96,Concluída
503,2025-06-04,1,13,35,105,2,2694.2,134.71,2559.49,1716.04,Concluída
504,2025-07-25,1,13,883,102,1,4043.83,0.0,4043.83,1891.83,Concluída
505,2025-08-01,1,13,98,112,1,2629.26,0.0,2629.26,1399.55,Concluída
506,2025-06-09,4,8,525,112,1,2629.26,0.0,2629.26,1399.55,Concluída
507,2025-05-16,5,12,483,107,1,143.03,0.0,143.03,89.63,Devolvida
508,2025-10-15,1,13,930,112,1,2629.26,0.0,2629.26,1399.55,Concluída
509,2025-09-12,3,5,782,109,2,877.62,0.0,877.62,583.92,Concluída
510,2025-01-13,1,13,458,106,1,137.92,0.0,137.92,73.42,Concluída
511,2025-03-15,4,7,98,109,1,438.81,43.88,394.93,291.96,Concluída
512,2025-05-08,1,13,632,114,1,440.95,22.05,418.9,271.23,Concluída
513,2025-04-30,1,13,259,107,1,143.03,0.0,143.03,89.63,Concluída
514,2025-06-14,3,6,417,114,1,440.95,22.05,418.9,271.23,Concluída
515,2025-09-08,2,2,983,111,1,3133.63,0.0,3133.63,1612.76,Concluída
516,2025-10-12,4,9,84,115,1,517.13,25.86,491.27,291.44,Concluída
517,2025-01-07,1,13,171,104,1,2804.45,420.67,2383.78,1695.62,Concluída
518,2025-08-06,2,3,823,109,1,438.81,21.94,416.87,291.96,Concluída
519,2025-07-24,1,13,446,105,2,2694.2,269.42,2424.78,1716.04,Concluída
520,2025-06-15,3,5,578,111,1,3133.63,0.0,3133.63,1612.76,Concluída
521,2025-11-11,5,11,532,110,1,153.35,0.0,153.35,76.82,Cancelada
522,2025-03-11,1,13,11,106,1,137.92,0.0,137.92,73.42,Concluída
523,2025-01-03,1,13,205,112,1,2629.26,0.0,2629.26,1399.55,Concluída
524,2025-11-16,2,1,69,106,2,275.84,27.58,248.26,146.84,Concluída
525,2025-01-08,5,11,292,114,3,1322.85,0.0,1322.85,813.69,Concluída
526,2025-07-08,3,5,957,105,1,1347.1,0.0,1347.1,858.02,Concluída
527,2025-10-31,1,13,287,103,1,207.74,0.0,207.74,133.24,Concluída
528,2025-10-28,3,5,339,110,2,306.7,0.0,306.7,153.64,Concluída
529,2025-11-12,3,5,215,103,1,207.74,0.0,207.74,133.24,Concluída
530,2025-11-11,1,13,487,114,1,440.95,0.0,440.95,271.23,Devolvida
531,2025-03-12,2,2,436,111,1,3133.63,0.0,3133.63,1612.76,Concluída
532,2025-05-04,2,2,793,107,2,286.06,0.0,286.06,179.26,Concluída
533,2025-06-12,2,3,863,104,4,11217.8,1121.78,10096.02,6782.48,Concluída
534,2025-12-31,1,13,574,108,1,424.26,21.21,403.05,191.74,Concluída
535,2025-10-13,5,12,357,103,1,207.74,0.0,207.74,133.24,Concluída
536,2025-12-10,1,13,219,110,1,153.35,23.0,130.35,76.82,Cancelada
537,2025-07-15,1,13,201,108,1,424.26,0.0,424.26,191.74,Concluída
538,2025-06-18,1,13,938,105,1,1347.1,0.0,1347.1,858.02,Concluída
539,2025-11-28,1,13,408,101,5,15883.45,794.17,15089.28,10023.75,Concluída
540,2025-01-30,5,10,884,112,3,7887.78,1183.17,6704.61,4198.65,Concluída
541,2025-09-09,1,13,40,106,1,137.92,13.79,124.13,73.42,Concluída
542,2025-04-01,4,7,85,107,2,286.06,0.0,286.06,179.26,Concluída
543,2025-12-30,1,13,879,109,1,438.81,43.88,394.93,291.96,Concluída
544,2025-01-09,1,13,920,112,1,2629.26,394.39,2234.87,1399.55,Concluída
545,2025-07-07,2,3,413,107,2,286.06,14.3,271.76,179.26,Concluída
546,2025-09-14,1,13,86,103,1,207.74,0.0,207.74,133.24,Concluída
547,2025-09-16,2,3,765,114,2,881.9,0.0,881.9,542.46,Concluída
548,2025-06-29,1,13,582,114,2,881.9,0.0,881.9,542.46,Concluída
549,2025-03-01,5,10,748,102,1,4043.83,0.0,4043.83,1891.83,Devolvida
550,2025-03-28,4,7,654,106,1,137.92,13.79,124.13,73.42,Cancelada
551,2025-06-07,4,9,966,115,3,1551.39,77.57,1473.82,874.32,Concluída
552,2025-06-08,1,13,183,105,1,1347.1,0.0,1347.1,858.02,Concluída
553,2025-04-07,1,13,182,105,1,1347.1,0.0,1347.1,858.02,Concluída
554,2025-07-01,2,2,791,111,1,3133.63,156.68,2976.95,1612.76,Concluída
555,2025-03-29,1,13,160,109,1,438.81,65.82,372.99,291.96,Concluída
556,2025-11-27,4,8,213,106,2,275.84,0.0,275.84,146.84,Concluída
557,2025-05-18,1,13,265,104,1,2804.45,0.0,2804.45,1695.62,Concluída
558,2025-12-04,3,5,144,108,1,424.26,0.0,424.26,191.74,Concluída
559,2025-10-29,5,11,719,102,2,8087.66,808.77,7278.89,3783.66,Concluída
560,2025-08-04,2,2,664,115,1,517.13,51.71,465.42,291.44,Concluída
561,2025-08-28,2,1,450,113,2,1289.96,0.0,1289.96,762.48,Concluída
562,2025-07-24,2,1,259,112,1,2629.26,0.0,2629.26,1399.55,Concluída
563,2025-06-03,1,13,782,115,3,1551.39,0.0,1551.39,874.32,Concluída
564,2025-05-18,5,11,608,101,1,3176.69,0.0,3176.69,2004.75,Concluída
565,2025-11-02,5,12,204,110,2,306.7,0.0,306.7,153.64,Concluída
566,2025-01-28,5,11,812,113,1,644.98,0.0,644.98,381.24,Concluída
567,2025-08-24,1,13,206,115,1,517.13,0.0,517.13,291.44,Concluída
568,2025-04-15,2,3,251,103,2,415.48,20.77,394.71,266.48,Concluída
569,2025-09-02,1,13,483,109,2,877.62,43.88,833.74,583.92,Cancelada
570,2025-12-09,1,13,724,104,2,5608.9,0.0,5608.9,3391.24,Concluída
571,2025-03-10,1,13,920,105,2,2694.2,134.71,2559.49,1716.04,Concluída
572,2025-07-21,2,2,501,111,2,6267.26,0.0,6267.26,3225.52,Concluída
573,2025-11-08,1,13,378,106,1,137.92,6.9,131.02,73.42,Concluída
574,2025-07-23,5,12,236,103,1,207.74,0.0,207.74,133.24,Concluída
575,2025-02-17,1,13,436,103,1,207.74,0.0,207.74,133.24,Concluída
576,2025-01-18,1,13,184,103,1,207.74,0.0,207.74,133.24,Concluída
577,2025-02-12,1,13,672,114,1,440.95,22.05,418.9,271.23,Concluída
578,2025-03-07,2,2,703,108,1,424.26,21.21,403.05,191.74,Concluída
579,2025-08-05,4,8,436,105,2,2694.2,0.0,2694.2,1716.04,Concluída
580,2025-08-19,2,2,730,106,2,275.84,41.38,234.46,146.84,Concluída
581,2025-04-02,5,12,778,107,3,429.09,0.0,429.09,268.89,Concluída
582,2025-12-29,3,4,528,114,2,881.9,88.19,793.71,542.46,Concluída
583,2025-08-26,1,13,889,108,1,424.26,0.0,424.26,191.74,Concluída
584,2025-07-09,1,13,692,105,2,2694.2,0.0,2694.2,1716.04,Concluída
585,2025-05-31,1,13,458,106,1,137.92,0.0,137.92,73.42,Concluída
586,2025-01-19,2,2,255,103,1,207.74,0.0,207.74,133.24,Concluída
587,2025-11-21,2,2,354,108,2,848.52,0.0,848.52,383.48,Concluída
588,2025-09-26,2,1,79,106,1,137.92,0.0,137.92,73.42,Devolvida
589,2025-11-23,4,7,392,109,5,2194.05,0.0,2194.05,1459.8,Cancelada
590,2025-06-04,2,1,189,112,1,2629.26,131.46,2497.8,1399.55,Concluída
591,2025-08-10,5,10,585,105,5,6735.5,0.0,6735.5,4290.1,Concluída
592,2025-05-05,3,4,384,110,1,153.35,7.67,145.68,76.82,Concluída
593,2025-12-19,4,8,514,111,1,3133.63,0.0,3133.63,1612.76,Concluída
594,2025-05-26,1,13,213,101,2,6353.38,317.67,6035.71,4009.5,Concluída
595,2025-08-25,3,6,326,102,1,4043.83,0.0,4043.83,1891.83,Concluída
596,2025-02-02,3,6,730,110,2,306.7,0.0,306.7,153.64,Concluída
597,2025-06-18,2,2,953,109,1,438.81,0.0,438.81,291.96,Concluída
598,2025-08-16,1,13,216,109,2,877.62,43.88,833.74,583.92,Concluída
599,2025-01-17,3,6,991,102,2,8087.66,0.0,8087.66,3783.66,Concluída
600,2025-04-17,4,9,379,105,1,1347.1,0.0,1347.1,858.02,Concluída
601,2025-01-16,1,13,640,106,1,137.92,0.0,137.92,73.42,Concluída
602,2025-05-26,2,2,241,107,3,429.09,0.0,429.09,268.89,Concluída
603,2025-03-05,1,13,217,102,1,4043.83,0.0,4043.83,1891.83,Concluída
604,2025-07-25,2,2,770,104,1,2804.45,0.0,2804.45,1695.62,Concluída
605,2025-07-05,3,6,906,111,4,12534.52,626.73,11907.79,6451.04,Concluída
606,2025-10-02,2,1,880,107,1,143.03,0.0,143.03,89.63,Concluída
607,2025-08-19,1,13,410,105,1,1347.1,67.36,1279.74,858.02,Concluída
608,2025-12-02,1,13,393,110,2,306.7,46.0,260.7,153.64,Concluída
609,2025-11-22,1,13,142,110,2,306.7,46.0,260.7,153.64,Concluída
610,2025-07-29,5,11,625,104,1,2804.45,0.0,2804.45,1695.62,Concluída
611,2025-07-09,1,13,566,109,3,1316.43,131.64,1184.79,875.88,Concluída
612,2025-07-08,3,4,180,108,3,1272.78,127.28,1145.5,575.22,Concluída
613,2025-05-31,1,13,212,110,1,153.35,0.0,153.35,76.82,Concluída
614,2025-05-04,4,8,513,111,1,3133.63,0.0,3133.63,1612.76,Concluída
615,2025-03-23,1,13,8,112,1,2629.26,131.46,2497.8,1399.55,Concluída
616,2025-08-29,4,7,802,107,4,572.12,57.21,514.91,358.52,Concluída
617,2025-11-07,3,6,732,101,1,3176.69,158.83,3017.86,2004.75,Concluída
618,2025-07-23,4,9,788,101,1,3176.69,158.83,3017.86,2004.75,Concluída
619,2025-11-29,2,1,107,103,2,415.48,20.77,394.71,266.48,Concluída
620,2025-02-27,3,5,423,111,1,3133.63,313.36,2820.27,1612.76,Concluída
621,2025-04-18,1,13,658,112,1,2629.26,262.93,2366.33,1399.55,Concluída
622,2025-05-06,4,8,303,112,1,2629.26,131.46,2497.8,1399.55,Concluída
623,2025-10-18,1,13,780,103,1,207.74,0.0,207.74,133.24,Concluída
624,2025-07-09,2,3,299,105,3,4041.3,0.0,4041.3,2574.06,Concluída
625,2025-09-01,3,6,302,103,2,415.48,20.77,394.71,266.48,Concluída
626,2025-05-30,4,8,653,104,1,2804.45,0.0,2804.45,1695.62,Concluída
627,2025-10-27,1,13,739,109,2,877.62,131.64,745.98,583.92,Concluída
628,2025-11-13,5,11,660,103,1,207.74,0.0,207.74,133.24,Concluída
629,2025-07-13,4,8,664,103,3,623.22,0.0,623.22,399.72,Concluída
630,2025-07-14,1,13,351,104,1,2804.45,0.0,2804.45,1695.62,Concluída
631,2025-03-03,3,5,511,108,1,424.26,0.0,424.26,191.74,Concluída
632,2025-09-26,5,12,208,106,2,275.84,0.0,275.84,146.84,Concluída
633,2025-06-18,2,2,567,109,2,877.62,0.0,877.62,583.92,Concluída
634,2025-01-29,2,3,254,104,1,2804.45,140.22,2664.23,1695.62,Concluída
635,2025-11-30,4,7,707,112,1,2629.26,0.0,2629.26,1399.55,Concluída
636,2025-10-10,1,13,751,114,3,1322.85,132.28,1190.57,813.69,Concluída
637,2025-06-05,1,13,250,110,2,306.7,0.0,306.7,153.64,Concluída
638,2025-01-27,1,13,202,108,1,424.26,0.0,424.26,191.74,Concluída
639,2025-10-05,3,6,499,105,1,1347.1,0.0,1347.1,858.02,Concluída
640,2025-02-27,3,5,797,111,1,3133.63,156.68,2976.95,1612.76,Concluída
641,2025-08-22,5,11,773,107,2,286.06,0.0,286.06,179.26,Concluída
642,2025-09-17,2,2,975,111,1,3133.63,313.36,2820.27,1612.76,Concluída
643,2025-05-21,3,6,317,111,1,3133.63,470.04,2663.59,1612.76,Cancelada
644,2025-09-07,1,13,508,103,1,207.74,10.39,197.35,133.24,Concluída
645,2025-02-18,5,11,351,111,2,6267.26,313.36,5953.9,3225.52,Concluída
646,2025-02-25,4,7,315,109,1,438.81,21.94,416.87,291.96,Concluída
647,2025-12-17,1,13,585,111,1,3133.63,0.0,3133.63,1612.76,Concluída
648,2025-03-29,4,9,679,103,1,207.74,0.0,207.74,133.24,Concluída
649,2025-11-01,4,9,276,104,3,8413.35,0.0,8413.35,5086.86,Concluída
650,2025-06-05,1,13,342,112,1,2629.26,131.46,2497.8,1399.55,Concluída
651,2025-08-06,2,2,6,113,3,1934.94,0.0,1934.94,1143.72,Concluída
652,2025-11-27,4,8,786,105,1,1347.1,67.36,1279.74,858.02,Concluída
653,2025-05-12,1,13,25,106,1,137.92,0.0,137.92,73.42,Concluída
654,2025-04-13,4,9,516,108,3,1272.78,0.0,1272.78,575.22,Concluída
655,2025-06-16,3,6,608,108,4,1697.04,169.7,1527.34,766.96,Concluída
656,2025-07-19,3,6,499,104,1,2804.45,0.0,2804.45,1695.62,Concluída
657,2025-02-21,1,13,283,109,1,438.81,43.88,394.93,291.96,Concluída
658,2025-03-10,5,10,333,113,2,1289.96,64.5,1225.46,762.48,Concluída
659,2025-10-29,1,13,576,102,1,4043.83,0.0,4043.83,1891.83,Concluída
660,2025-12-05,1,13,707,101,1,3176.69,158.83,3017.86,2004.75,Concluída
661,2025-12-25,3,5,981,114,1,440.95,22.05,418.9,271.23,Concluída
662,2025-04-20,1,13,234,108,1,424.26,0.0,424.26,191.74,Devolvida
663,2025-05-13,1,13,144,102,2,8087.66,0.0,8087.66,3783.66,Concluída
664,2025-01-25,4,7,935,109,1,438.81,0.0,438.81,291.96,Devolvida
665,2025-09-16,4,8,810,109,1,438.81,0.0,438.81,291.96,Concluída
666,2025-02-08,2,3,800,102,1,4043.83,202.19,3841.64,1891.83,Concluída
667,2025-02-14,2,2,625,111,5,15668.15,783.41,14884.74,8063.8,Concluída
668,2025-08-09,4,8,463,115,3,1551.39,77.57,1473.82,874.32,Concluída
669,2025-02-07,1,13,465,109,2,877.62,43.88,833.74,583.92,Cancelada
